Date,zone,centre,Price
27-06-07,1,LUDHIANA,750
27-06-07,1,LUCKNOW,600
27-06-07,1,KANPUR,375
27-06-07,1,CHANDIGARH,NA
27-06-07,1,DELHI,863
27-06-07,2,AHMEDABAD,745
27-06-07,2,RAJKOT,742
27-06-07,2,PANAJI,1100
27-06-07,2,BHOPAL,400
27-06-07,2,INDORE,510
27-06-07,2,MUMBAI,750
27-06-07,2,NAGPUR,837
27-06-07,2,JAIPUR,450
27-06-07,2,JODHPUR,NA
27-06-07,3,GUWAHATI,800
27-06-07,3,PATNA,600
27-06-07,3,SHILLONG,850
27-06-07,3,AIZAWL,1000
27-06-07,3,BHUBANESHWAR,790
27-06-07,3,CUTTACK,800
27-06-07,3,KOLKATA,800
27-06-07,3,AGARTALA,950
27-06-07,4,HYDERABAD,1200
27-06-07,4,VIJAYAWADA,1200
27-06-07,4,BANGALORE,1200
27-06-07,4,THIRUVANANTHAPURAM,1522
27-06-07,4,ERNAKULAM,1500
27-06-07,4,CHENNAI,900
27-06-07,4,MADURAI,800
27-06-07,4,PONDICHERRY,1300
04-07-07,1,HISAR,700
04-07-07,1,KARNAL,700
04-07-07,1,SHIMLA,1000
04-07-07,1,MANDI,900
04-07-07,1,SRINAGAR,NA
04-07-07,1,JAMMU,NA
04-07-07,1,AMRITSAR,400
04-07-07,1,LUDHIANA,750
04-07-07,1,LUCKNOW,600
04-07-07,1,KANPUR,375
04-07-07,1,CHANDIGARH,NA
04-07-07,1,DELHI,850
04-07-07,2,AHMEDABAD,745
04-07-07,2,RAJKOT,742
04-07-07,2,PANAJI,1200
04-07-07,2,BHOPAL,400
04-07-07,2,INDORE,510
04-07-07,2,MUMBAI,750
04-07-07,2,NAGPUR,766
04-07-07,2,JAIPUR,450
04-07-07,2,JODHPUR,750
04-07-07,3,GUWAHATI,800
04-07-07,3,PATNA,600
04-07-07,3,SHILLONG,850
04-07-07,3,AIZAWL,1000
04-07-07,3,BHUBANESHWAR,770
04-07-07,3,CUTTACK,800
04-07-07,3,KOLKATA,800
04-07-07,3,AGARTALA,950
04-07-07,4,HYDERABAD,1200
04-07-07,4,VIJAYAWADA,1200
04-07-07,4,BANGALORE,1400
04-07-07,4,THIRUVANANTHAPURAM,1522
04-07-07,4,ERNAKULAM,1500
04-07-07,4,CHENNAI,1100
04-07-07,4,MADURAI,1200
04-07-07,4,PONDICHERRY,1300
11-07-07,1,HISAR,700
11-07-07,1,KARNAL,700
11-07-07,1,SHIMLA,1000
11-07-07,1,MANDI,900
11-07-07,1,SRINAGAR,NA
11-07-07,1,JAMMU,NA
11-07-07,1,AMRITSAR,400
11-07-07,1,LUDHIANA,750
11-07-07,1,LUCKNOW,780
11-07-07,1,KANPUR,800
11-07-07,1,CHANDIGARH,NA
11-07-07,1,DELHI,813
11-07-07,2,AHMEDABAD,765
11-07-07,2,RAJKOT,778
11-07-07,2,PANAJI,1200
11-07-07,2,BHOPAL,400
11-07-07,2,INDORE,510
11-07-07,2,MUMBAI,800
11-07-07,2,NAGPUR,875
11-07-07,2,JAIPUR,450
11-07-07,2,JODHPUR,750
11-07-07,3,GUWAHATI,800
11-07-07,3,PATNA,600
11-07-07,3,SHILLONG,850
11-07-07,3,AIZAWL,1000
11-07-07,3,BHUBANESHWAR,840
11-07-07,3,CUTTACK,850
11-07-07,3,KOLKATA,850
11-07-07,3,AGARTALA,980
11-07-07,4,HYDERABAD,1000
11-07-07,4,VIJAYAWADA,1200
11-07-07,4,BANGALORE,1300
11-07-07,4,THIRUVANANTHAPURAM,1522
11-07-07,4,ERNAKULAM,1500
11-07-07,4,CHENNAI,900
11-07-07,4,MADURAI,1200
11-07-07,4,PONDICHERRY,1300
18-07-07,1,HISAR,700
18-07-07,1,KARNAL,700
18-07-07,1,SHIMLA,1000
18-07-07,1,MANDI,900
18-07-07,1,SRINAGAR,NA
18-07-07,1,JAMMU,NA
18-07-07,1,AMRITSAR,800
18-07-07,1,LUDHIANA,950
18-07-07,1,LUCKNOW,780
18-07-07,1,KANPUR,800
18-07-07,1,CHANDIGARH,NA
18-07-07,1,DELHI,850
18-07-07,2,AHMEDABAD,765
18-07-07,2,RAJKOT,780
18-07-07,2,PANAJI,1200
18-07-07,2,BHOPAL,400
18-07-07,2,INDORE,510
18-07-07,2,MUMBAI,1025
18-07-07,2,NAGPUR,838
18-07-07,2,JAIPUR,450
18-07-07,2,JODHPUR,750
18-07-07,3,GUWAHATI,800
18-07-07,3,PATNA,825
18-07-07,3,SHILLONG,1200
18-07-07,3,AIZAWL,1000
18-07-07,3,BHUBANESHWAR,820
18-07-07,3,CUTTACK,850
18-07-07,3,KOLKATA,850
18-07-07,3,AGARTALA,980
18-07-07,4,HYDERABAD,1000
18-07-07,4,VIJAYAWADA,1300
18-07-07,4,BANGALORE,1300
18-07-07,4,THIRUVANANTHAPURAM,1465
18-07-07,4,ERNAKULAM,1550
18-07-07,4,CHENNAI,1100
18-07-07,4,MADURAI,1200
18-07-07,4,PONDICHERRY,1100
25-07-07,1,HISAR,800
25-07-07,1,KARNAL,700
25-07-07,1,SHIMLA,1000
25-07-07,1,MANDI,900
25-07-07,1,SRINAGAR,NA
25-07-07,1,JAMMU,NA
25-07-07,1,AMRITSAR,840
25-07-07,1,LUDHIANA,780
25-07-07,1,LUCKNOW,780
25-07-07,1,KANPUR,800
25-07-07,1,CHANDIGARH,NA
25-07-07,1,DELHI,850
25-07-07,2,AHMEDABAD,765
25-07-07,2,RAJKOT,780
25-07-07,2,PANAJI,1200
25-07-07,2,BHOPAL,400
25-07-07,2,INDORE,510
25-07-07,2,MUMBAI,1000
25-07-07,2,NAGPUR,850
25-07-07,2,JAIPUR,450
25-07-07,2,JODHPUR,750
25-07-07,3,GUWAHATI,800
25-07-07,3,PATNA,825
25-07-07,3,SHILLONG,1200
25-07-07,3,AIZAWL,1000
25-07-07,3,BHUBANESHWAR,820
25-07-07,3,CUTTACK,850
25-07-07,3,KOLKATA,800
25-07-07,3,AGARTALA,980
25-07-07,4,HYDERABAD,1000
25-07-07,4,VIJAYAWADA,1200
25-07-07,4,BANGALORE,1200
25-07-07,4,THIRUVANANTHAPURAM,1465
25-07-07,4,ERNAKULAM,1550
25-07-07,4,CHENNAI,800
25-07-07,4,MADURAI,1200
25-07-07,4,PONDICHERRY,1300
01-08-07,1,HISAR,800
01-08-07,1,KARNAL,700
01-08-07,1,SHIMLA,1000
01-08-07,1,MANDI,900
01-08-07,1,SRINAGAR,NA
01-08-07,1,JAMMU,NA
01-08-07,1,AMRITSAR,840
01-08-07,1,LUDHIANA,780
01-08-07,1,LUCKNOW,780
01-08-07,1,KANPUR,800
01-08-07,1,CHANDIGARH,NA
01-08-07,1,DELHI,913
01-08-07,2,AHMEDABAD,763
01-08-07,2,RAJKOT,760
01-08-07,2,PANAJI,1200
01-08-07,2,BHOPAL,400
01-08-07,2,INDORE,510
01-08-07,2,MUMBAI,1000
01-08-07,2,NAGPUR,710
01-08-07,2,JAIPUR,450
01-08-07,2,JODHPUR,800
01-08-07,3,GUWAHATI,800
01-08-07,3,PATNA,825
01-08-07,3,SHILLONG,1200
01-08-07,3,AIZAWL,1000
01-08-07,3,BHUBANESHWAR,780
01-08-07,3,CUTTACK,800
01-08-07,3,KOLKATA,800
01-08-07,3,AGARTALA,1000
01-08-07,4,HYDERABAD,1000
01-08-07,4,VIJAYAWADA,1300
01-08-07,4,BANGALORE,1150
01-08-07,4,THIRUVANANTHAPURAM,1375
01-08-07,4,ERNAKULAM,1400
01-08-07,4,CHENNAI,800
01-08-07,4,MADURAI,1200
01-08-07,4,PONDICHERRY,900
08-08-07,1,HISAR,800
08-08-07,1,KARNAL,700
08-08-07,1,SHIMLA,1000
08-08-07,1,MANDI,900
08-08-07,1,SRINAGAR,NA
08-08-07,1,JAMMU,NA
08-08-07,1,AMRITSAR,840
08-08-07,1,LUDHIANA,780
08-08-07,1,LUCKNOW,720
08-08-07,1,KANPUR,700
08-08-07,1,CHANDIGARH,NA
08-08-07,1,DELHI,1038
08-08-07,2,AHMEDABAD,763
08-08-07,2,RAJKOT,760
08-08-07,2,PANAJI,1200
08-08-07,2,BHOPAL,400
08-08-07,2,INDORE,510
08-08-07,2,MUMBAI,1050
08-08-07,2,NAGPUR,850
08-08-07,2,JAIPUR,450
08-08-07,2,JODHPUR,800
08-08-07,3,GUWAHATI,800
08-08-07,3,PATNA,850
08-08-07,3,SHILLONG,1200
08-08-07,3,AIZAWL,1000
08-08-07,3,BHUBANESHWAR,800
08-08-07,3,CUTTACK,800
08-08-07,3,KOLKATA,800
08-08-07,3,AGARTALA,1000
08-08-07,4,HYDERABAD,1000
08-08-07,4,VIJAYAWADA,1400
08-08-07,4,BANGALORE,1150
08-08-07,4,THIRUVANANTHAPURAM,1375
08-08-07,4,ERNAKULAM,1400
08-08-07,4,CHENNAI,800
08-08-07,4,MADURAI,1200
08-08-07,4,PONDICHERRY,1400
15-08-07,1,HISAR,1000
15-08-07,1,KARNAL,700
15-08-07,1,SHIMLA,1000
15-08-07,1,MANDI,900
15-08-07,1,SRINAGAR,NA
15-08-07,1,JAMMU,NA
15-08-07,1,AMRITSAR,850
15-08-07,1,LUDHIANA,1250
15-08-07,1,LUCKNOW,725
15-08-07,1,KANPUR,700
15-08-07,1,CHANDIGARH,NA
15-08-07,1,DELHI,1100
15-08-07,2,AHMEDABAD,763
15-08-07,2,RAJKOT,760
15-08-07,2,PANAJI,1200
15-08-07,2,BHOPAL,400
15-08-07,2,INDORE,510
15-08-07,2,MUMBAI,1050
15-08-07,2,NAGPUR,850
15-08-07,2,JAIPUR,500
15-08-07,2,JODHPUR,800
15-08-07,3,GUWAHATI,800
15-08-07,3,PATNA,850
15-08-07,3,SHILLONG,1200
15-08-07,3,AIZAWL,1000
15-08-07,3,BHUBANESHWAR,800
15-08-07,3,CUTTACK,800
15-08-07,3,KOLKATA,800
15-08-07,3,AGARTALA,1050
15-08-07,4,HYDERABAD,1000
15-08-07,4,VIJAYAWADA,1400
15-08-07,4,BANGALORE,1300
15-08-07,4,THIRUVANANTHAPURAM,1375
15-08-07,4,ERNAKULAM,1400
15-08-07,4,CHENNAI,800
15-08-07,4,MADURAI,1200
15-08-07,4,PONDICHERRY,900
22-08-07,1,HISAR,1000
22-08-07,1,KARNAL,700
22-08-07,1,SHIMLA,1300
22-08-07,1,MANDI,1200
22-08-07,1,SRINAGAR,NA
22-08-07,1,JAMMU,NA
22-08-07,1,AMRITSAR,850
22-08-07,1,LUDHIANA,1250
22-08-07,1,LUCKNOW,740
22-08-07,1,KANPUR,700
22-08-07,1,CHANDIGARH,NA
22-08-07,1,DELHI,963
22-08-07,2,AHMEDABAD,763
22-08-07,2,RAJKOT,760
22-08-07,2,PANAJI,1200
22-08-07,2,BHOPAL,700
22-08-07,2,INDORE,720
22-08-07,2,MUMBAI,1100
22-08-07,2,NAGPUR,948
22-08-07,2,JAIPUR,500
22-08-07,2,JODHPUR,800
22-08-07,3,GUWAHATI,800
22-08-07,3,PATNA,850
22-08-07,3,SHILLONG,1200
22-08-07,3,AIZAWL,1000
22-08-07,3,BHUBANESHWAR,800
22-08-07,3,CUTTACK,810
22-08-07,3,KOLKATA,820
22-08-07,3,AGARTALA,1050
22-08-07,4,HYDERABAD,1000
22-08-07,4,VIJAYAWADA,1700
22-08-07,4,BANGALORE,1350
22-08-07,4,THIRUVANANTHAPURAM,1375
22-08-07,4,ERNAKULAM,1400
22-08-07,4,CHENNAI,800
22-08-07,4,MADURAI,1200
22-08-07,4,PONDICHERRY,900
29-08-07,1,HISAR,1000
29-08-07,1,KARNAL,700
29-08-07,1,SHIMLA,1100
29-08-07,1,MANDI,1300
29-08-07,1,SRINAGAR,NA
29-08-07,1,JAMMU,NA
29-08-07,1,AMRITSAR,1130
29-08-07,1,LUDHIANA,1000
29-08-07,1,LUCKNOW,740
29-08-07,1,KANPUR,700
29-08-07,1,CHANDIGARH,NA
29-08-07,1,DELHI,838
29-08-07,2,AHMEDABAD,763
29-08-07,2,RAJKOT,760
29-08-07,2,PANAJI,1200
29-08-07,2,BHOPAL,700
29-08-07,2,INDORE,510
29-08-07,2,MUMBAI,1100
29-08-07,2,NAGPUR,900
29-08-07,2,JAIPUR,500
29-08-07,2,JODHPUR,800
29-08-07,3,GUWAHATI,950
29-08-07,3,PATNA,850
29-08-07,3,SHILLONG,1200
29-08-07,3,AIZAWL,1000
29-08-07,3,BHUBANESHWAR,800
29-08-07,3,CUTTACK,800
29-08-07,3,KOLKATA,820
29-08-07,3,AGARTALA,1250
29-08-07,4,HYDERABAD,1000
29-08-07,4,VIJAYAWADA,1700
29-08-07,4,BANGALORE,1200
29-08-07,4,THIRUVANANTHAPURAM,1375
29-08-07,4,ERNAKULAM,1400
29-08-07,4,CHENNAI,700
29-08-07,4,MADURAI,1200
29-08-07,4,PONDICHERRY,1100
05-09-07,1,HISAR,1000
05-09-07,1,KARNAL,700
05-09-07,1,SHIMLA,1100
05-09-07,1,MANDI,1300
05-09-07,1,SRINAGAR,NA
05-09-07,1,JAMMU,NA
05-09-07,1,AMRITSAR,1130
05-09-07,1,LUDHIANA,1000
05-09-07,1,LUCKNOW,740
05-09-07,1,KANPUR,700
05-09-07,1,CHANDIGARH,NA
05-09-07,1,DELHI,925
05-09-07,2,AHMEDABAD,763
05-09-07,2,RAJKOT,760
05-09-07,2,PANAJI,1200
05-09-07,2,BHOPAL,700
05-09-07,2,INDORE,510
05-09-07,2,MUMBAI,1150
05-09-07,2,NAGPUR,907
05-09-07,2,JAIPUR,500
05-09-07,2,JODHPUR,800
05-09-07,3,GUWAHATI,950
05-09-07,3,PATNA,850
05-09-07,3,SHILLONG,1200
05-09-07,3,AIZAWL,1000
05-09-07,3,BHUBANESHWAR,800
05-09-07,3,CUTTACK,790
05-09-07,3,KOLKATA,820
05-09-07,3,AGARTALA,1050
05-09-07,4,HYDERABAD,1000
05-09-07,4,VIJAYAWADA,1700
05-09-07,4,BANGALORE,1200
05-09-07,4,THIRUVANANTHAPURAM,1375
05-09-07,4,ERNAKULAM,1400
05-09-07,4,CHENNAI,700
05-09-07,4,MADURAI,1200
05-09-07,4,PONDICHERRY,1100
12-09-07,1,HISAR,800
12-09-07,1,KARNAL,700
12-09-07,1,SHIMLA,1100
12-09-07,1,MANDI,1300
12-09-07,1,SRINAGAR,NA
12-09-07,1,JAMMU,NA
12-09-07,1,AMRITSAR,1200
12-09-07,1,LUDHIANA,850
12-09-07,1,LUCKNOW,740
12-09-07,1,KANPUR,700
12-09-07,1,CHANDIGARH,NA
12-09-07,1,DELHI,963
12-09-07,2,AHMEDABAD,760
12-09-07,2,RAJKOT,780
12-09-07,2,PANAJI,1200
12-09-07,2,BHOPAL,700
12-09-07,2,INDORE,510
12-09-07,2,MUMBAI,1100
12-09-07,2,NAGPUR,900
12-09-07,2,JAIPUR,500
12-09-07,2,JODHPUR,800
12-09-07,3,GUWAHATI,950
12-09-07,3,PATNA,850
12-09-07,3,SHILLONG,1300
12-09-07,3,AIZAWL,1000
12-09-07,3,BHUBANESHWAR,800
12-09-07,3,CUTTACK,790
12-09-07,3,KOLKATA,800
12-09-07,3,AGARTALA,1050
12-09-07,4,HYDERABAD,1000
12-09-07,4,VIJAYAWADA,1200
12-09-07,4,BANGALORE,850
12-09-07,4,THIRUVANANTHAPURAM,1050
12-09-07,4,ERNAKULAM,1300
12-09-07,4,CHENNAI,700
12-09-07,4,MADURAI,1200
12-09-07,4,PONDICHERRY,1100
19-09-07,1,HISAR,800
19-09-07,1,KARNAL,700
19-09-07,1,SHIMLA,1100
19-09-07,1,MANDI,1300
19-09-07,1,SRINAGAR,NA
19-09-07,1,JAMMU,NA
19-09-07,1,AMRITSAR,1200
19-09-07,1,LUDHIANA,850
19-09-07,1,LUCKNOW,750
19-09-07,1,KANPUR,700
19-09-07,1,CHANDIGARH,NA
19-09-07,1,DELHI,1013
19-09-07,2,AHMEDABAD,760
19-09-07,2,RAJKOT,780
19-09-07,2,PANAJI,1200
19-09-07,2,BHOPAL,700
19-09-07,2,INDORE,510
19-09-07,2,MUMBAI,1050
19-09-07,2,NAGPUR,900
19-09-07,2,JAIPUR,500
19-09-07,2,JODHPUR,800
19-09-07,3,GUWAHATI,950
19-09-07,3,PATNA,850
19-09-07,3,SHILLONG,1300
19-09-07,3,AIZAWL,1000
19-09-07,3,BHUBANESHWAR,790
19-09-07,3,CUTTACK,800
19-09-07,3,KOLKATA,820
19-09-07,3,AGARTALA,1050
19-09-07,4,HYDERABAD,1000
19-09-07,4,VIJAYAWADA,1400
19-09-07,4,BANGALORE,900
19-09-07,4,THIRUVANANTHAPURAM,1050
19-09-07,4,ERNAKULAM,1300
19-09-07,4,CHENNAI,1000
19-09-07,4,MADURAI,1200
19-09-07,4,PONDICHERRY,1100
26-09-07,1,HISAR,800
26-09-07,1,KARNAL,700
26-09-07,1,SHIMLA,1100
26-09-07,1,MANDI,1300
26-09-07,1,SRINAGAR,NA
26-09-07,1,JAMMU,1250
26-09-07,1,AMRITSAR,1200
26-09-07,1,LUDHIANA,850
26-09-07,1,LUCKNOW,750
26-09-07,1,KANPUR,750
26-09-07,1,CHANDIGARH,NA
26-09-07,1,DELHI,1038
26-09-07,2,AHMEDABAD,760
26-09-07,2,RAJKOT,780
26-09-07,2,PANAJI,1200
26-09-07,2,BHOPAL,700
26-09-07,2,INDORE,510
26-09-07,2,MUMBAI,1100
26-09-07,2,NAGPUR,911
26-09-07,2,JAIPUR,500
26-09-07,2,JODHPUR,800
26-09-07,3,GUWAHATI,950
26-09-07,3,PATNA,850
26-09-07,3,SHILLONG,1300
26-09-07,3,AIZAWL,1000
26-09-07,3,BHUBANESHWAR,790
26-09-07,3,CUTTACK,800
26-09-07,3,KOLKATA,820
26-09-07,3,AGARTALA,1100
26-09-07,4,HYDERABAD,1000
26-09-07,4,VIJAYAWADA,1400
26-09-07,4,BANGALORE,1000
26-09-07,4,THIRUVANANTHAPURAM,1050
26-09-07,4,ERNAKULAM,1300
26-09-07,4,CHENNAI,1000
26-09-07,4,MADURAI,1200
26-09-07,4,PONDICHERRY,1150
03-10-07,1,HISAR,800
03-10-07,1,KARNAL,700
03-10-07,1,SHIMLA,1100
03-10-07,1,MANDI,1300
03-10-07,1,SRINAGAR,NA
03-10-07,1,JAMMU,1250
03-10-07,1,AMRITSAR,1200
03-10-07,1,LUDHIANA,850
03-10-07,1,LUCKNOW,750
03-10-07,1,KANPUR,750
03-10-07,1,CHANDIGARH,NA
03-10-07,1,DELHI,988
03-10-07,2,AHMEDABAD,785
03-10-07,2,RAJKOT,790
03-10-07,2,PANAJI,1200
03-10-07,2,BHOPAL,700
03-10-07,2,INDORE,510
03-10-07,2,MUMBAI,1000
03-10-07,2,NAGPUR,925
03-10-07,2,JAIPUR,500
03-10-07,2,JODHPUR,800
03-10-07,3,GUWAHATI,950
03-10-07,3,PATNA,850
03-10-07,3,SHILLONG,1300
03-10-07,3,AIZAWL,1000
03-10-07,3,BHUBANESHWAR,800
03-10-07,3,CUTTACK,800
03-10-07,3,KOLKATA,820
03-10-07,3,AGARTALA,1100
03-10-07,4,HYDERABAD,1000
03-10-07,4,VIJAYAWADA,1400
03-10-07,4,BANGALORE,1000
03-10-07,4,THIRUVANANTHAPURAM,1050
03-10-07,4,ERNAKULAM,1300
03-10-07,4,CHENNAI,1000
03-10-07,4,MADURAI,1200
03-10-07,4,PONDICHERRY,1150
10-10-07,1,HISAR,1000
10-10-07,1,KARNAL,750
10-10-07,1,SHIMLA,1100
10-10-07,1,MANDI,1300
10-10-07,1,SRINAGAR,NA
10-10-07,1,JAMMU,1250
10-10-07,1,AMRITSAR,1200
10-10-07,1,LUDHIANA,850
10-10-07,1,LUCKNOW,750
10-10-07,1,KANPUR,750
10-10-07,1,CHANDIGARH,NA
10-10-07,1,DELHI,1000
10-10-07,2,AHMEDABAD,785
10-10-07,2,RAJKOT,790
10-10-07,2,PANAJI,1200
10-10-07,2,BHOPAL,700
10-10-07,2,INDORE,510
10-10-07,2,MUMBAI,975
10-10-07,2,NAGPUR,925
10-10-07,2,JAIPUR,500
10-10-07,2,JODHPUR,800
10-10-07,3,GUWAHATI,950
10-10-07,3,PATNA,850
10-10-07,3,SHILLONG,1300
10-10-07,3,AIZAWL,1000
10-10-07,3,BHUBANESHWAR,800
10-10-07,3,CUTTACK,800
10-10-07,3,KOLKATA,820
10-10-07,3,AGARTALA,1100
10-10-07,4,HYDERABAD,1000
10-10-07,4,VIJAYAWADA,1400
10-10-07,4,BANGALORE,1000
10-10-07,4,THIRUVANANTHAPURAM,1050
10-10-07,4,ERNAKULAM,1300
10-10-07,4,CHENNAI,1000
10-10-07,4,MADURAI,1200
10-10-07,4,PONDICHERRY,1150
17-10-07,1,HISAR,1000
17-10-07,1,KARNAL,1000
17-10-07,1,SHIMLA,1100
17-10-07,1,MANDI,1300
17-10-07,1,SRINAGAR,NA
17-10-07,1,JAMMU,1250
17-10-07,1,AMRITSAR,800
17-10-07,1,LUDHIANA,950
17-10-07,1,LUCKNOW,750
17-10-07,1,KANPUR,750
17-10-07,1,CHANDIGARH,NA
17-10-07,1,DELHI,1100
17-10-07,2,AHMEDABAD,785
17-10-07,2,RAJKOT,790
17-10-07,2,PANAJI,1200
17-10-07,2,BHOPAL,700
17-10-07,2,INDORE,510
17-10-07,2,MUMBAI,1050
17-10-07,2,NAGPUR,950
17-10-07,2,JAIPUR,550
17-10-07,2,JODHPUR,800
17-10-07,3,GUWAHATI,950
17-10-07,3,PATNA,900
17-10-07,3,SHILLONG,1300
17-10-07,3,AIZAWL,1000
17-10-07,3,BHUBANESHWAR,780
17-10-07,3,CUTTACK,780
17-10-07,3,KOLKATA,820
17-10-07,3,AGARTALA,1050
17-10-07,4,HYDERABAD,1000
17-10-07,4,VIJAYAWADA,1400
17-10-07,4,BANGALORE,950
17-10-07,4,THIRUVANANTHAPURAM,1050
17-10-07,4,ERNAKULAM,1300
17-10-07,4,CHENNAI,1000
17-10-07,4,MADURAI,1200
17-10-07,4,PONDICHERRY,1150
24-10-07,1,HISAR,1000
24-10-07,1,KARNAL,1000
24-10-07,1,SHIMLA,1475
24-10-07,1,MANDI,1200
24-10-07,1,SRINAGAR,NA
24-10-07,1,JAMMU,1250
24-10-07,1,AMRITSAR,800
24-10-07,1,LUDHIANA,950
24-10-07,1,LUCKNOW,750
24-10-07,1,KANPUR,750
24-10-07,1,CHANDIGARH,NA
24-10-07,1,DELHI,1050
24-10-07,2,AHMEDABAD,775
24-10-07,2,RAJKOT,780
24-10-07,2,PANAJI,1300
24-10-07,2,BHOPAL,700
24-10-07,2,INDORE,510
24-10-07,2,MUMBAI,1025
24-10-07,2,NAGPUR,950
24-10-07,2,JAIPUR,550
24-10-07,2,JODHPUR,825
24-10-07,3,GUWAHATI,950
24-10-07,3,PATNA,900
24-10-07,3,SHILLONG,1300
24-10-07,3,AIZAWL,1000
24-10-07,3,BHUBANESHWAR,780
24-10-07,3,CUTTACK,780
24-10-07,3,KOLKATA,820
24-10-07,3,AGARTALA,1050
24-10-07,4,HYDERABAD,1000
24-10-07,4,VIJAYAWADA,1400
24-10-07,4,BANGALORE,1000
24-10-07,4,THIRUVANANTHAPURAM,1050
24-10-07,4,ERNAKULAM,1300
24-10-07,4,CHENNAI,800
24-10-07,4,MADURAI,1200
24-10-07,4,PONDICHERRY,1450
31-10-07,1,HISAR,1000
31-10-07,1,KARNAL,700
31-10-07,1,SHIMLA,1600
31-10-07,1,MANDI,1200
31-10-07,1,SRINAGAR,NA
31-10-07,1,JAMMU,1250
31-10-07,1,AMRITSAR,850
31-10-07,1,LUDHIANA,950
31-10-07,1,LUCKNOW,750
31-10-07,1,KANPUR,700
31-10-07,1,CHANDIGARH,NA
31-10-07,1,DELHI,875
31-10-07,2,AHMEDABAD,775
31-10-07,2,RAJKOT,780
31-10-07,2,PANAJI,1300
31-10-07,2,BHOPAL,700
31-10-07,2,INDORE,510
31-10-07,2,MUMBAI,1025
31-10-07,2,NAGPUR,950
31-10-07,2,JAIPUR,550
31-10-07,2,JODHPUR,825
31-10-07,3,GUWAHATI,950
31-10-07,3,PATNA,900
31-10-07,3,SHILLONG,1300
31-10-07,3,AIZAWL,1000
31-10-07,3,BHUBANESHWAR,780
31-10-07,3,CUTTACK,800
31-10-07,3,KOLKATA,800
31-10-07,3,AGARTALA,1050
31-10-07,4,HYDERABAD,1000
31-10-07,4,VIJAYAWADA,1400
31-10-07,4,BANGALORE,1050
31-10-07,4,THIRUVANANTHAPURAM,1050
31-10-07,4,ERNAKULAM,1300
31-10-07,4,CHENNAI,1000
31-10-07,4,MADURAI,1200
31-10-07,4,PONDICHERRY,1350
07-11-07,1,HISAR,700
07-11-07,1,KARNAL,700
07-11-07,1,SHIMLA,1600
07-11-07,1,MANDI,1300
07-11-07,1,SRINAGAR,NA
07-11-07,1,JAMMU,1250
07-11-07,1,AMRITSAR,850
07-11-07,1,LUDHIANA,950
07-11-07,1,LUCKNOW,750
07-11-07,1,KANPUR,725
07-11-07,1,CHANDIGARH,NA
07-11-07,1,DELHI,938
07-11-07,2,AHMEDABAD,775
07-11-07,2,RAJKOT,780
07-11-07,2,PANAJI,1300
07-11-07,2,BHOPAL,700
07-11-07,2,INDORE,510
07-11-07,2,MUMBAI,1050
07-11-07,2,NAGPUR,850
07-11-07,2,JAIPUR,550
07-11-07,2,JODHPUR,825
07-11-07,3,GUWAHATI,950
07-11-07,3,PATNA,900
07-11-07,3,SHILLONG,1300
07-11-07,3,AIZAWL,1000
07-11-07,3,BHUBANESHWAR,810
07-11-07,3,CUTTACK,800
07-11-07,3,KOLKATA,800
07-11-07,3,AGARTALA,1300
07-11-07,4,HYDERABAD,1000
07-11-07,4,VIJAYAWADA,1400
07-11-07,4,BANGALORE,1250
07-11-07,4,THIRUVANANTHAPURAM,1050
07-11-07,4,ERNAKULAM,1300
07-11-07,4,CHENNAI,1000
07-11-07,4,MADURAI,1200
07-11-07,4,PONDICHERRY,1350
14-11-07,1,HISAR,900
14-11-07,1,KARNAL,750
14-11-07,1,SHIMLA,1200
14-11-07,1,MANDI,1250
14-11-07,1,SRINAGAR,NA
14-11-07,1,JAMMU,1250
14-11-07,1,AMRITSAR,900
14-11-07,1,LUDHIANA,920
14-11-07,1,LUCKNOW,750
14-11-07,1,KANPUR,700
14-11-07,1,CHANDIGARH,NA
14-11-07,1,DELHI,625
14-11-07,2,AHMEDABAD,775
14-11-07,2,RAJKOT,780
14-11-07,2,PANAJI,1300
14-11-07,2,BHOPAL,700
14-11-07,2,INDORE,510
14-11-07,2,MUMBAI,950
14-11-07,2,NAGPUR,937
14-11-07,2,JAIPUR,600
14-11-07,2,JODHPUR,540
14-11-07,3,GUWAHATI,950
14-11-07,3,PATNA,900
14-11-07,3,SHILLONG,1300
14-11-07,3,AIZAWL,1000
14-11-07,3,BHUBANESHWAR,830
14-11-07,3,CUTTACK,800
14-11-07,3,KOLKATA,800
14-11-07,3,AGARTALA,1000
14-11-07,4,HYDERABAD,1000
14-11-07,4,VIJAYAWADA,1400
14-11-07,4,BANGALORE,1050
14-11-07,4,THIRUVANANTHAPURAM,1050
14-11-07,4,ERNAKULAM,1300
14-11-07,4,CHENNAI,1200
14-11-07,4,MADURAI,1200
14-11-07,4,PONDICHERRY,1550
21-11-07,1,HISAR,900
21-11-07,1,KARNAL,600
21-11-07,1,SHIMLA,1200
21-11-07,1,MANDI,1250
21-11-07,1,SRINAGAR,NA
21-11-07,1,JAMMU,1250
21-11-07,1,AMRITSAR,900
21-11-07,1,LUDHIANA,920
21-11-07,1,LUCKNOW,750
21-11-07,1,KANPUR,700
21-11-07,1,CHANDIGARH,NA
21-11-07,1,DELHI,625
21-11-07,2,AHMEDABAD,775
